province,model,bodyType,month,isSpringFestival,sales12MonthAgo,sales11MonthAgo,sales10MonthAgo,sales9MonthAgo,sales8MonthAgo,sales7MonthAgo,sales6MonthAgo,sales5MonthAgo,sales4MonthAgo,sales3MonthAgo,sales2MonthAgo,sales1MonthAgo,averageSales2Month,averageSales3Month,firstOrderTrend1,firstOrderTrend2,secondOrderTrend
2,42,1,4,0,233,292,232,382,379,387,509,302,333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,42,1,4,0,127,131,111,141,187,208,204,142,161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,42,1,4,0,149,153,130,100,130,167,151,159,272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,42,1,4,0,342,344,334,430,617,773,547,429,508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,42,1,4,0,266,293,273,348,415,368,351,286,330,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,42,1,4,0,570,555,507,649,847,877,968,697,970,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,42,1,4,0,204,221,191,257,331,373,351,213,284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,42,1,4,0,3040,2996,3064,2940,3296,3858,4197,3592,3599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,42,1,4,0,247,278,230,271,353,423,346,374,345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,42,1,4,0,614,698,656,855,923,861,961,683,959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,42,1,4,0,300,321,252,286,354,387,280,246,358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,42,1,4,0,514,507,400,601,794,756,775,544,757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,42,1,4,0,530,473,405,626,853,641,609,449,509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,42,1,4,0,842,817,859,969,1255,1091,1244,748,1215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,42,1,4,0,498,504,540,672,774,908,619,630,730,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,42,1,4,0,421,498,401,577,729,628,544,384,557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,42,1,4,0,595,656,635,615,765,815,822,678,644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,42,1,4,0,357,363,293,369,581,567,618,502,542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,42,1,4,0,140,127,159,132,163,253,237,225,183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,42,1,4,0,126,155,135,199,252,297,330,178,185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,42,1,4,0,218,232,182,233,390,264,192,239,251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,43,2,4,0,368,312,223,311,325,374,342,377,462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,43,2,4,0,116,120,119,120,92,116,114,130,141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,43,2,4,0,145,184,185,176,175,180,177,210,254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,43,2,4,0,397,375,385,359,390,493,438,628,498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,43,2,4,0,296,251,270,231,353,472,247,331,475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,43,2,4,0,233,254,279,190,233,316,289,283,437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,43,2,4,0,727,791,753,709,746,888,910,988,1080,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,43,2,4,0,335,297,249,379,331,458,381,376,495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,43,2,4,0,2460,2143,2250,2148,2251,2790,2698,2999,2800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,43,2,4,0,101,114,104,103,130,136,127,131,152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,43,2,4,0,901,895,803,803,813,980,1039,1098,1164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,43,2,4,0,179,201,165,187,208,207,235,216,262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,43,2,4,0,762,790,652,806,800,941,861,973,985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,43,2,4,0,531,450,448,469,417,510,471,591,795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,43,2,4,0,1010,1108,1385,1507,1239,1522,1512,1557,1724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,43,2,4,0,434,381,436,412,489,521,449,482,653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,43,2,4,0,402,430,431,398,373,459,387,452,628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,43,2,4,0,508,519,527,327,322,360,452,513,487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,43,2,4,0,872,971,851,914,875,950,831,1106,1150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,43,2,4,0,130,104,160,133,125,141,144,162,180,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,43,2,4,0,195,179,129,173,160,195,208,237,296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,43,2,4,0,358,448,306,533,522,375,424,571,573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,44,1,4,0,169,218,208,195,239,288,307,317,270,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,44,1,4,0,48,61,43,79,64,53,60,89,57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,44,1,4,0,53,69,55,61,64,72,82,60,47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,44,1,4,0,341,391,396,426,482,578,448,408,290,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,44,1,4,0,212,190,231,208,233,444,241,312,209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,44,1,4,0,69,81,70,72,75,150,124,107,113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,44,1,4,0,197,226,179,193,249,344,254,263,213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,44,1,4,0,29,43,35,45,44,57,33,41,43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,44,1,4,0,246,338,497,305,362,444,473,433,321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,44,1,4,0,32,38,35,50,44,68,69,57,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,44,1,4,0,177,214,189,187,223,290,301,232,212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,44,1,4,0,53,76,51,70,67,97,77,76,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,44,1,4,0,113,144,111,129,162,213,174,139,126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,44,1,4,0,155,108,118,135,163,164,158,129,112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,44,1,4,0,107,108,142,110,130,142,139,127,99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,44,1,4,0,94,101,110,110,157,162,143,138,114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,44,1,4,0,109,108,118,96,135,209,137,157,109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,44,1,4,0,71,97,95,75,85,112,118,111,89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,44,1,4,0,76,107,67,96,152,173,146,141,74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,44,1,4,0,97,87,149,112,142,157,158,145,101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,44,1,4,0,111,172,117,112,144,202,224,152,83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,44,1,4,0,53,50,51,50,100,75,78,68,51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,45,1,4,0,92,105,104,90,95,93,83,143,239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,45,1,4,0,53,77,69,54,60,68,102,97,123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,45,1,4,0,62,68,40,53,87,64,46,52,85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,45,1,4,0,25,21,23,21,16,13,11,23,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,45,1,4,0,110,118,105,113,152,138,140,173,282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,45,1,4,0,217,259,222,209,229,284,331,381,745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,45,1,4,0,347,332,246,290,297,412,443,438,746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,45,1,4,0,83,114,108,86,92,80,88,97,182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,45,1,4,0,246,344,349,247,271,470,547,535,684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,45,1,4,0,26,39,23,31,45,41,46,67,86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,45,1,4,0,402,487,371,340,347,446,468,640,1207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,45,1,4,0,168,191,126,131,163,222,258,313,552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,45,1,4,0,300,350,276,304,321,274,306,304,458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,45,1,4,0,380,366,295,321,290,401,454,489,892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,45,1,4,0,337,361,407,360,410,487,673,779,1459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,45,1,4,0,130,145,146,117,118,165,198,265,413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,45,1,4,0,149,138,134,113,150,189,192,193,361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,45,1,4,0,130,137,127,100,127,140,178,178,275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,45,1,4,0,75,84,47,39,66,55,56,54,59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,45,1,4,0,23,20,27,17,21,36,14,32,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,45,1,4,0,64,97,57,67,82,80,101,63,111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,45,1,4,0,38,43,41,34,44,43,32,42,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,46,1,4,0,175,5,12,7,8,136,3,21,134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,46,1,4,0,86,83,57,67,66,46,65,58,103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,46,1,4,0,45,69,41,38,46,34,32,29,101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,46,1,4,0,48,29,26,33,15,60,11,26,109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,46,1,4,0,78,81,64,97,44,63,63,88,320,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,46,1,4,0,92,90,118,107,99,88,111,193,375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,46,1,4,0,209,203,175,145,127,346,326,468,664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,46,1,4,0,22,19,12,23,3,3,7,16,128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,46,1,4,0,37,30,29,26,25,17,16,30,599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,46,1,4,0,20,6,2,8,5,11,8,15,99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,46,1,4,0,188,191,134,129,86,151,201,328,770,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,46,1,4,0,91,90,79,82,62,58,77,105,275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,46,1,4,0,162,149,131,144,91,180,201,209,827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,46,1,4,0,129,104,87,70,63,93,117,258,924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,46,1,4,0,151,108,106,91,89,167,264,360,1039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,46,1,4,0,119,158,186,109,65,89,106,178,356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,46,1,4,0,114,114,115,100,92,163,156,282,450,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,46,1,4,0,37,55,51,15,28,29,27,50,263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,46,1,4,0,137,105,53,60,48,51,55,71,208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,46,1,4,0,16,19,16,22,15,14,6,10,121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,46,1,4,0,82,94,70,81,86,60,43,74,306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,46,1,4,0,45,34,22,28,31,17,28,51,153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,47,2,4,0,169,219,267,195,272,379,301,407,587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,47,2,4,0,79,116,111,106,126,142,139,120,146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,47,2,4,0,52,72,39,48,70,69,60,55,61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,47,2,4,0,162,160,198,159,181,170,152,213,226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,47,2,4,0,304,396,459,464,505,768,629,730,1067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,47,2,4,0,389,526,609,640,679,780,759,659,862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,47,2,4,0,537,623,546,597,690,912,884,749,1059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,47,2,4,0,111,136,137,121,130,151,145,151,211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,47,2,4,0,579,734,773,669,732,1150,1234,1385,1784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,47,2,4,0,86,125,135,129,121,150,190,199,271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,47,2,4,0,1074,1356,1448,1465,1619,1956,2009,2157,2888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,47,2,4,0,274,326,317,295,445,614,519,502,634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,47,2,4,0,342,436,385,393,514,507,523,510,731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,47,2,4,0,891,1055,1267,1138,1176,1439,1566,1428,2402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,47,2,4,0,715,913,1088,1232,1489,1624,1714,1730,2496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,47,2,4,0,256,312,333,394,414,526,562,510,632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,47,2,4,0,287,352,372,388,447,540,497,509,704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,47,2,4,0,246,307,332,263,303,408,504,538,626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,47,2,4,0,120,168,137,149,154,182,162,212,233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,47,2,4,0,145,189,295,272,251,352,358,391,406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,47,2,4,0,167,210,170,185,229,259,243,242,340,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,47,2,4,0,48,62,47,72,53,77,99,216,77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,48,2,4,0,17,10,12,11,6,11,22,53,96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,48,2,4,0,53,62,66,54,100,120,234,204,321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,48,2,4,0,163,176,174,153,161,172,446,334,691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,48,2,4,0,13,7,12,11,3,21,34,42,57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,48,2,4,0,134,145,143,161,174,211,648,454,1053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,48,2,4,0,59,72,88,63,82,153,349,313,501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,48,2,4,0,509,752,650,656,635,554,1575,1169,3022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,48,2,4,0,285,317,252,283,337,321,1057,768,1957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,48,2,4,0,212,177,139,130,131,160,443,430,905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,48,2,4,0,55,137,102,134,127,148,260,278,461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,48,2,4,0,106,111,126,119,95,124,351,373,715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,48,2,4,0,42,42,52,41,45,96,201,174,319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,48,2,4,0,733,782,635,713,852,807,2258,1482,4005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,48,2,4,0,211,283,281,280,284,399,1114,743,1909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,48,2,4,0,168,241,204,240,223,277,513,546,901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,48,2,4,0,32,39,46,41,44,51,166,179,377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,48,2,4,0,42,50,62,55,47,92,309,357,544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,48,2,4,0,66,70,71,48,58,86,260,305,597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,48,2,4,0,425,215,168,173,244,317,715,776,1725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,48,2,4,0,25,34,33,27,26,25,81,121,159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,48,2,4,0,75,123,125,148,123,127,394,274,815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,48,2,4,0,137,117,137,97,118,219,569,647,873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,49,1,4,0,177,200,272,204,286,381,357,433,753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,49,1,4,0,176,241,235,239,233,242,311,298,449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,49,1,4,0,138,233,182,202,244,226,285,221,357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,49,1,4,0,242,251,279,287,271,285,203,331,547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,49,1,4,0,287,359,363,364,444,612,527,497,1008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,49,1,4,0,422,524,660,677,843,847,868,889,1522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,49,1,4,0,543,829,670,841,808,972,862,827,1459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,49,1,4,0,126,207,172,186,212,232,248,256,389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,49,1,4,0,360,460,604,483,479,704,825,938,1566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,49,1,4,0,81,120,111,123,118,114,164,155,290,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,49,1,4,0,645,899,941,918,876,1073,1193,1192,2267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,49,1,4,0,229,302,289,342,439,577,631,653,1102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,49,1,4,0,600,843,768,843,1013,870,860,978,1451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,49,1,4,0,792,1003,1139,1208,1046,1173,1225,1246,2375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,49,1,4,0,676,899,1179,1212,1449,1568,1840,1878,3318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,49,1,4,0,256,309,467,354,417,541,558,609,992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,49,1,4,0,272,280,287,311,368,495,434,537,796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,49,1,4,0,131,214,223,160,193,287,353,357,586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,49,1,4,0,131,161,165,176,170,202,187,199,281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,49,1,4,0,93,126,161,148,159,170,178,257,543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,49,1,4,0,179,263,204,263,363,295,450,379,624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,49,1,4,0,71,97,87,91,116,90,100,154,208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,50,4,4,0,163,140,140,130,154,202,176,154,255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,50,4,4,0,159,159,199,202,227,215,226,218,272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,50,4,4,0,27,40,31,39,40,40,103,45,62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,50,4,4,0,42,47,47,40,41,55,59,53,96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,50,4,4,0,272,333,406,352,417,499,361,398,476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,50,4,4,0,237,309,289,297,345,293,432,310,418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,50,4,4,0,464,433,395,383,432,535,703,469,860,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,50,4,4,0,60,67,72,87,105,82,107,83,142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,50,4,4,0,411,394,418,380,461,499,508,525,719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,50,4,4,0,131,131,161,121,124,149,158,183,224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,50,4,4,0,641,740,693,656,701,768,937,856,1203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,50,4,4,0,170,210,195,175,219,261,224,240,330,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,50,4,4,0,404,455,438,404,455,455,703,481,909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,50,4,4,0,418,445,554,381,446,510,591,459,767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,50,4,4,0,363,466,458,443,473,505,595,543,830,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,50,4,4,0,119,150,177,181,200,192,242,232,342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,50,4,4,0,167,188,184,200,195,251,207,207,304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,50,4,4,0,219,283,228,214,225,227,321,273,345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,50,4,4,0,66,76,84,71,67,64,113,104,124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,50,4,4,0,136,160,225,137,123,161,136,162,203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,50,4,4,0,141,176,186,164,204,187,239,174,255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,50,4,4,0,54,34,48,39,38,37,82,78,74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,51,2,4,0,266,225,283,286,352,425,361,419,656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,51,2,4,0,192,167,169,217,170,285,214,266,282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,51,2,4,0,37,53,61,54,60,50,57,51,53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,51,2,4,0,108,70,103,89,94,106,75,102,160,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,51,2,4,0,433,456,497,476,571,730,570,689,958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,51,2,4,0,425,545,563,499,558,654,651,661,929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,51,2,4,0,381,388,394,345,413,508,427,535,673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,51,2,4,0,62,47,59,62,56,65,82,70,82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,51,2,4,0,1007,969,1190,954,1225,1539,1459,1711,2187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,51,2,4,0,131,178,209,223,211,264,238,253,331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,51,2,4,0,870,969,1040,1045,1132,1384,1302,1350,1804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,51,2,4,0,235,226,237,243,304,361,365,384,505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,51,2,4,0,298,335,339,355,444,469,418,474,584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,51,2,4,0,513,513,571,508,547,706,610,638,840,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,51,2,4,0,679,725,759,836,1202,1060,1245,1225,1568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,51,2,4,0,258,251,428,347,390,481,444,482,614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,51,2,4,0,238,293,308,308,344,467,351,445,571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,51,2,4,0,323,426,506,406,485,547,533,645,739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,51,2,4,0,116,125,102,110,143,125,94,134,136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,51,2,4,0,287,285,378,280,285,380,307,322,522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,51,2,4,0,121,134,165,167,184,227,205,179,240,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,51,2,4,0,85,53,52,53,68,53,58,78,86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,52,1,4,0,303,272,297,230,306,310,217,312,338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,52,1,4,0,295,304,293,320,299,296,284,309,334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,52,1,4,0,180,191,167,194,197,191,163,181,181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,52,1,4,0,398,365,374,341,360,397,323,419,494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,52,1,4,0,493,508,553,476,460,610,426,533,566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,52,1,4,0,162,176,206,197,185,206,181,197,252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,52,1,4,0,546,558,596,483,522,642,489,566,640,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,52,1,4,0,101,103,104,107,143,141,135,151,173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,52,1,4,0,875,905,1067,825,969,1188,973,1118,1350,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
